AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,INCOME,ANNUAL_KM,ID,OUTCOME
40-64,male,20-29,high school,1.0,before 2015,0.0,0.0,sedan,4.0,1.0,2.0,average,,419320.0,0.0
40-64,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,4.0,above average,14490.0,944774.0,0.0
40-64,female,0-9,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,average,17710.0,954538.0,1.0
65+,female,10-19,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,1.0,average,22540.0,524702.0,0.0
65+,male,30+,university,1.0,after 2015,1.0,1.0,sedan,2.0,1.0,10.0,above average,17710.0,444088.0,0.0
40-64,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,22540.0,209583.0,1.0
16-25,male,0-9,high school,0.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,12880.0,106530.0,1.0
16-25,female,0-9,high school,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,19320.0,599629.0,0.0
40-64,male,10-19,high school,1.0,after 2015,1.0,1.0,sports car,1.0,0.0,0.0,above average,19320.0,855590.0,1.0
40-64,female,20-29,none,1.0,after 2015,0.0,1.0,sedan,3.0,0.0,1.0,above average,16101.0,468707.0,0.0
16-25,male,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,19320.0,704112.0,1.0
16-25,male,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,25760.0,412334.0,1.0
65+,female,20-29,university,1.0,after 2015,1.0,1.0,sports car,1.0,0.0,4.0,above average,17710.0,186979.0,0.0
40-64,female,20-29,high school,1.0,after 2015,1.0,0.0,sedan,7.0,0.0,0.0,above average,,791917.0,0.0
65+,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,16101.0,770862.0,0.0
26-39,male,10-19,university,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,2.0,above average,11270.0,295959.0,0.0
26-39,male,10-19,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,1.0,minmal,19320.0,518520.0,0.0
16-25,male,0-9,high school,1.0,after 2015,1.0,0.0,sedan,0.0,0.0,0.0,below average,16101.0,216658.0,0.0
26-39,male,10-19,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,28980.0,818830.0,1.0
40-64,male,20-29,high school,1.0,before 2015,0.0,1.0,sedan,12.0,0.0,0.0,above average,14490.0,330386.0,0.0
40-64,male,20-29,none,0.0,before 2015,0.0,1.0,sedan,0.0,2.0,6.0,below average,19320.0,164608.0,0.0
26-39,male,10-19,high school,1.0,before 2015,0.0,1.0,sedan,4.0,0.0,0.0,above average,17710.0,878291.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,27370.0,197052.0,0.0
65+,female,0-9,high school,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,17710.0,201088.0,0.0
16-25,female,0-9,none,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,16101.0,931947.0,1.0
40-64,male,20-29,university,1.0,after 2015,1.0,1.0,sedan,3.0,0.0,1.0,above average,17710.0,529478.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,,818927.0,1.0
65+,female,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,12880.0,294928.0,1.0
26-39,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,19320.0,301662.0,0.0
65+,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,19320.0,90787.0,0.0
65+,male,0-9,high school,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,272901.0,0.0
26-39,female,10-19,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,1.0,average,22540.0,690998.0,0.0
40-64,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,1.0,0.0,5.0,above average,12880.0,135709.0,0.0
65+,male,30+,university,0.0,before 2015,1.0,1.0,sedan,4.0,1.0,3.0,above average,14490.0,165506.0,0.0
16-25,male,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,19320.0,869971.0,1.0
40-64,female,10-19,university,1.0,after 2015,1.0,1.0,sports car,1.0,0.0,3.0,above average,16101.0,952019.0,0.0
65+,female,0-9,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,14490.0,651971.0,0.0
16-25,male,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,25760.0,249828.0,1.0
26-39,male,10-19,none,0.0,before 2015,0.0,1.0,sedan,4.0,0.0,2.0,below average,11270.0,496656.0,0.0
26-39,female,0-9,university,0.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,12880.0,133123.0,0.0
65+,female,30+,university,1.0,after 2015,1.0,1.0,sedan,2.0,0.0,2.0,above average,14490.0,557185.0,0.0
65+,female,30+,university,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,19320.0,954430.0,0.0
26-39,female,0-9,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,25760.0,520901.0,0.0
40-64,female,20-29,high school,1.0,after 2015,1.0,1.0,sedan,3.0,0.0,0.0,above average,16101.0,684095.0,0.0
26-39,male,10-19,university,1.0,after 2015,0.0,0.0,sedan,1.0,0.0,1.0,above average,28980.0,779129.0,0.0
26-39,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,14490.0,459680.0,1.0
16-25,male,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,24150.0,88046.0,1.0
40-64,male,20-29,university,1.0,before 2015,1.0,1.0,sedan,4.0,2.0,2.0,above average,17710.0,701574.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,20930.0,656025.0,1.0
16-25,male,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,25760.0,125011.0,1.0
40-64,male,20-29,university,1.0,after 2015,0.0,0.0,sedan,5.0,0.0,1.0,average,19320.0,364434.0,0.0
40-64,female,10-19,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,above average,27370.0,400285.0,0.0
65+,female,30+,none,1.0,after 2015,1.0,1.0,sedan,1.0,1.0,3.0,above average,11270.0,420096.0,0.0
26-39,male,10-19,none,0.0,before 2015,0.0,0.0,sedan,2.0,0.0,2.0,minmal,25760.0,237845.0,1.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,25760.0,545432.0,0.0
16-25,female,0-9,high school,0.0,before 2015,0.0,1.0,sports car,0.0,0.0,0.0,minmal,,692670.0,1.0
26-39,female,10-19,high school,0.0,before 2015,0.0,1.0,sedan,3.0,0.0,0.0,minmal,,282905.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,17710.0,794081.0,0.0
65+,female,30+,high school,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,0.0,above average,16101.0,527884.0,0.0
40-64,male,20-29,university,1.0,after 2015,1.0,1.0,sedan,4.0,0.0,3.0,above average,11270.0,944103.0,0.0
40-64,male,20-29,university,1.0,after 2015,0.0,1.0,sedan,1.0,0.0,2.0,average,22540.0,47618.0,0.0
40-64,male,20-29,none,1.0,before 2015,1.0,1.0,sedan,0.0,1.0,2.0,below average,14490.0,345279.0,0.0
26-39,male,10-19,none,0.0,after 2015,0.0,0.0,sedan,2.0,0.0,1.0,below average,22540.0,160230.0,0.0
40-64,female,20-29,university,1.0,before 2015,1.0,1.0,sedan,1.0,0.0,1.0,above average,19320.0,903464.0,0.0
40-64,male,20-29,university,1.0,before 2015,1.0,0.0,sedan,5.0,0.0,1.0,above average,12880.0,750236.0,0.0
65+,male,30+,university,0.0,before 2015,1.0,1.0,sedan,7.0,0.0,4.0,below average,16101.0,902635.0,0.0
26-39,male,10-19,university,0.0,after 2015,1.0,1.0,sedan,0.0,0.0,2.0,average,22540.0,676862.0,0.0
65+,male,20-29,high school,1.0,after 2015,0.0,1.0,sedan,2.0,0.0,3.0,above average,20930.0,625190.0,0.0
26-39,male,10-19,high school,1.0,before 2015,0.0,0.0,sedan,3.0,1.0,1.0,below average,,833066.0,0.0
26-39,male,10-19,high school,1.0,after 2015,0.0,1.0,sedan,2.0,0.0,1.0,below average,19320.0,658726.0,0.0
40-64,male,20-29,university,1.0,before 2015,1.0,1.0,sports car,2.0,1.0,3.0,above average,16101.0,157737.0,0.0
26-39,male,10-19,university,0.0,before 2015,1.0,0.0,sports car,0.0,0.0,1.0,average,19320.0,715175.0,1.0
40-64,male,20-29,university,1.0,before 2015,1.0,1.0,sports car,8.0,1.0,0.0,above average,16101.0,226374.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,1.0,sports car,0.0,0.0,0.0,minmal,16101.0,747737.0,0.0
16-25,male,0-9,none,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,9660.0,202664.0,1.0
26-39,female,10-19,none,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,24150.0,892385.0,0.0
65+,male,30+,university,0.0,after 2015,1.0,1.0,sedan,6.0,1.0,9.0,above average,16101.0,352133.0,0.0
16-25,male,0-9,university,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,17710.0,425088.0,0.0
40-64,female,20-29,high school,1.0,before 2015,1.0,0.0,sports car,2.0,1.0,0.0,below average,16101.0,18141.0,0.0
26-39,female,10-19,university,1.0,after 2015,1.0,1.0,sedan,3.0,0.0,1.0,above average,24150.0,493806.0,0.0
65+,female,30+,university,1.0,after 2015,1.0,1.0,sedan,2.0,1.0,1.0,above average,,439942.0,0.0
40-64,female,20-29,high school,1.0,after 2015,1.0,1.0,sedan,2.0,0.0,0.0,above average,19320.0,56179.0,0.0
65+,female,30+,high school,1.0,after 2015,1.0,1.0,sedan,1.0,1.0,1.0,above average,24150.0,245814.0,0.0
26-39,male,10-19,university,1.0,before 2015,1.0,1.0,sedan,5.0,0.0,0.0,average,8051.0,75025.0,0.0
40-64,female,20-29,none,1.0,before 2015,0.0,1.0,sedan,0.0,1.0,2.0,minmal,,780041.0,1.0
65+,female,0-9,university,0.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,464079.0,0.0
26-39,male,10-19,none,0.0,before 2015,0.0,1.0,sedan,5.0,1.0,2.0,minmal,14490.0,918463.0,1.0
40-64,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,2.0,0.0,3.0,average,19320.0,284742.0,1.0
40-64,male,20-29,high school,0.0,before 2015,1.0,1.0,sedan,4.0,0.0,3.0,below average,17710.0,810830.0,0.0
40-64,female,20-29,none,1.0,before 2015,0.0,1.0,sedan,4.0,0.0,5.0,below average,11270.0,152675.0,0.0
40-64,male,20-29,university,1.0,before 2015,0.0,1.0,sedan,1.0,1.0,1.0,average,16101.0,260651.0,0.0
26-39,male,10-19,university,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,average,24150.0,827830.0,0.0
40-64,male,20-29,university,1.0,before 2015,1.0,0.0,sedan,8.0,0.0,1.0,above average,16101.0,560201.0,0.0
16-25,male,0-9,university,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,25760.0,326512.0,1.0
26-39,female,10-19,high school,1.0,after 2015,1.0,0.0,sedan,0.0,0.0,2.0,above average,16101.0,686845.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,2.0,average,19320.0,552233.0,0.0
40-64,female,20-29,none,0.0,before 2015,1.0,1.0,sedan,3.0,1.0,0.0,average,19320.0,589267.0,0.0
40-64,male,20-29,high school,1.0,before 2015,1.0,1.0,sedan,11.0,0.0,6.0,average,9660.0,396092.0,0.0
40-64,male,20-29,high school,0.0,before 2015,1.0,1.0,sedan,6.0,1.0,3.0,average,9660.0,872505.0,0.0
16-25,female,0-9,none,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,24150.0,869232.0,1.0
40-64,male,10-19,university,1.0,before 2015,1.0,0.0,sedan,2.0,1.0,1.0,above average,14490.0,596973.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,0.0,sedan,2.0,0.0,1.0,average,25760.0,43321.0,1.0
26-39,male,10-19,high school,1.0,after 2015,0.0,1.0,sedan,2.0,0.0,0.0,average,16101.0,767446.0,1.0
26-39,female,10-19,none,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,1.0,below average,14490.0,458602.0,0.0
40-64,male,20-29,university,0.0,before 2015,0.0,1.0,sedan,3.0,0.0,6.0,average,17710.0,124739.0,0.0
26-39,female,10-19,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,19320.0,618868.0,1.0
26-39,male,10-19,university,0.0,before 2015,1.0,0.0,sedan,1.0,1.0,0.0,below average,24150.0,944066.0,1.0
65+,female,30+,university,1.0,before 2015,1.0,0.0,sedan,2.0,1.0,2.0,above average,22540.0,711932.0,0.0
26-39,female,10-19,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,16101.0,737792.0,0.0
40-64,female,0-9,high school,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,above average,22540.0,807428.0,0.0
40-64,female,20-29,university,1.0,after 2015,1.0,1.0,sedan,1.0,0.0,0.0,above average,22540.0,645815.0,0.0
16-25,female,0-9,university,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,17710.0,552870.0,1.0
40-64,female,10-19,high school,1.0,after 2015,1.0,0.0,sedan,1.0,1.0,0.0,above average,19320.0,828827.0,0.0
40-64,female,10-19,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,14490.0,607032.0,0.0
40-64,female,20-29,high school,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,5.0,above average,,211679.0,0.0
16-25,male,0-9,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,below average,24150.0,427931.0,0.0
26-39,female,0-9,none,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,,685204.0,1.0
40-64,male,0-9,high school,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,below average,14490.0,744174.0,1.0
26-39,male,10-19,university,1.0,before 2015,0.0,1.0,sedan,0.0,1.0,3.0,average,24150.0,629055.0,0.0
16-25,male,0-9,university,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,28980.0,450254.0,0.0
26-39,female,10-19,none,1.0,before 2015,0.0,0.0,sedan,2.0,0.0,0.0,below average,24150.0,626709.0,0.0
26-39,male,10-19,high school,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,19320.0,883767.0,0.0
26-39,male,10-19,university,1.0,after 2015,1.0,1.0,sports car,1.0,0.0,0.0,above average,19320.0,637149.0,0.0
65+,male,30+,university,1.0,before 2015,1.0,1.0,sedan,11.0,2.0,4.0,above average,14490.0,917126.0,0.0
26-39,female,10-19,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,2.0,minmal,24150.0,150930.0,0.0
40-64,female,0-9,none,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,16101.0,814672.0,1.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,3.0,below average,,952132.0,0.0
26-39,male,10-19,high school,1.0,before 2015,1.0,0.0,sedan,1.0,0.0,1.0,average,20930.0,799742.0,0.0
26-39,male,0-9,none,0.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,,339486.0,1.0
40-64,male,10-19,university,0.0,after 2015,1.0,1.0,sedan,1.0,0.0,1.0,above average,12880.0,849334.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,1.0,sedan,3.0,0.0,1.0,average,19320.0,875240.0,0.0
40-64,female,20-29,university,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,22540.0,5362.0,0.0
26-39,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,14490.0,28902.0,1.0
65+,male,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,,574071.0,0.0
40-64,male,20-29,high school,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,0.0,below average,20930.0,273327.0,0.0
65+,female,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,9660.0,552413.0,0.0
40-64,male,20-29,none,1.0,before 2015,0.0,1.0,sedan,9.0,2.0,1.0,minmal,16101.0,667374.0,0.0
65+,male,30+,high school,0.0,before 2015,0.0,1.0,sedan,5.0,1.0,4.0,above average,16101.0,972848.0,0.0
40-64,male,20-29,university,1.0,before 2015,1.0,1.0,sedan,1.0,1.0,2.0,above average,20930.0,368318.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,2.0,0.0,3.0,average,12880.0,110356.0,0.0
65+,female,30+,high school,1.0,after 2015,0.0,1.0,sedan,3.0,1.0,2.0,above average,,500939.0,0.0
26-39,female,10-19,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,1.0,minmal,20930.0,915741.0,1.0
65+,female,0-9,university,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,16101.0,860657.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,3.0,minmal,25760.0,879343.0,0.0
40-64,male,20-29,high school,1.0,after 2015,1.0,0.0,sedan,4.0,0.0,7.0,above average,17710.0,571160.0,0.0
26-39,male,0-9,university,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,14490.0,713743.0,1.0
40-64,male,20-29,none,1.0,before 2015,0.0,0.0,sedan,2.0,0.0,5.0,below average,24150.0,133461.0,0.0
40-64,male,10-19,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,226487.0,0.0
40-64,male,10-19,high school,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,1.0,above average,19320.0,272509.0,1.0
26-39,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,average,16101.0,240196.0,1.0
26-39,female,10-19,university,1.0,before 2015,1.0,0.0,sedan,1.0,0.0,0.0,average,19320.0,326322.0,0.0
26-39,female,0-9,none,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,20930.0,10129.0,1.0
40-64,male,10-19,high school,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,1.0,above average,,982205.0,0.0
40-64,male,10-19,university,1.0,before 2015,1.0,1.0,sedan,3.0,0.0,2.0,above average,12880.0,2906.0,0.0
26-39,male,10-19,university,1.0,after 2015,0.0,1.0,sedan,5.0,0.0,0.0,above average,14490.0,690340.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,16101.0,228541.0,1.0
16-25,male,0-9,high school,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,average,16101.0,278143.0,0.0
65+,male,20-29,university,1.0,before 2015,0.0,1.0,sedan,6.0,0.0,0.0,above average,20930.0,26634.0,1.0
40-64,male,10-19,high school,0.0,before 2015,1.0,1.0,sedan,3.0,1.0,0.0,below average,6440.0,686633.0,1.0
65+,male,30+,university,1.0,before 2015,1.0,0.0,sedan,19.0,0.0,2.0,above average,,588867.0,0.0
26-39,male,10-19,university,1.0,after 2015,0.0,1.0,sedan,4.0,0.0,1.0,above average,17710.0,682855.0,1.0
40-64,male,10-19,high school,1.0,before 2015,1.0,1.0,sedan,0.0,1.0,2.0,average,,883888.0,0.0
65+,male,30+,university,1.0,after 2015,1.0,1.0,sedan,3.0,1.0,4.0,above average,27370.0,808176.0,0.0
26-39,male,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,16101.0,48308.0,1.0
65+,male,10-19,none,0.0,before 2015,1.0,0.0,sedan,1.0,0.0,0.0,above average,,848067.0,1.0
40-64,female,20-29,high school,1.0,before 2015,0.0,1.0,sedan,3.0,0.0,0.0,minmal,16101.0,689994.0,0.0
40-64,male,10-19,high school,1.0,after 2015,1.0,1.0,sedan,1.0,0.0,1.0,above average,20930.0,969703.0,0.0
40-64,female,10-19,none,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,2.0,below average,17710.0,724901.0,0.0
40-64,female,20-29,high school,1.0,after 2015,0.0,0.0,sedan,1.0,0.0,0.0,above average,28980.0,122209.0,0.0
16-25,female,0-9,none,1.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,minmal,22540.0,853177.0,0.0
16-25,female,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,20930.0,523705.0,0.0
40-64,male,20-29,high school,0.0,before 2015,0.0,1.0,sedan,5.0,0.0,3.0,above average,11270.0,462042.0,0.0
65+,female,30+,university,1.0,after 2015,1.0,1.0,sedan,1.0,0.0,0.0,above average,14490.0,576595.0,0.0
65+,female,30+,university,1.0,before 2015,1.0,1.0,sedan,1.0,2.0,5.0,above average,12880.0,618098.0,0.0
26-39,female,10-19,none,1.0,before 2015,0.0,1.0,sedan,1.0,1.0,0.0,minmal,22540.0,728593.0,0.0
40-64,male,0-9,high school,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,12880.0,520668.0,0.0
65+,male,10-19,high school,1.0,before 2015,0.0,1.0,sedan,1.0,0.0,1.0,above average,20930.0,777709.0,1.0
26-39,male,0-9,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,19320.0,87102.0,1.0
26-39,female,0-9,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,average,14490.0,801325.0,0.0
16-25,male,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,16101.0,668975.0,1.0
16-25,male,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,22540.0,634882.0,1.0
65+,female,30+,none,1.0,before 2015,1.0,1.0,sedan,4.0,0.0,1.0,above average,12880.0,188143.0,0.0
26-39,female,10-19,high school,0.0,before 2015,0.0,1.0,sedan,1.0,0.0,0.0,below average,19320.0,632803.0,1.0
65+,male,30+,university,1.0,before 2015,1.0,1.0,sedan,10.0,2.0,0.0,above average,16101.0,436540.0,0.0
26-39,female,0-9,high school,1.0,after 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,22540.0,947579.0,0.0
16-25,male,0-9,high school,0.0,before 2015,1.0,0.0,sedan,0.0,0.0,0.0,minmal,17710.0,200255.0,1.0
26-39,male,10-19,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,1.0,below average,19320.0,642266.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,28980.0,360726.0,1.0
40-64,male,0-9,high school,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,,570759.0,1.0
40-64,female,0-9,high school,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,average,19320.0,691273.0,0.0
40-64,male,20-29,university,1.0,after 2015,0.0,1.0,sedan,2.0,1.0,3.0,above average,24150.0,820579.0,0.0
16-25,male,0-9,university,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,22540.0,6140.0,1.0
26-39,male,10-19,none,0.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,minmal,27370.0,71656.0,1.0
26-39,male,10-19,university,1.0,after 2015,1.0,1.0,sedan,5.0,0.0,0.0,above average,16101.0,841254.0,0.0
65+,female,20-29,high school,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,0.0,average,14490.0,786567.0,0.0
26-39,male,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,below average,25760.0,905084.0,1.0
26-39,female,10-19,university,1.0,before 2015,1.0,1.0,sedan,1.0,1.0,2.0,average,12880.0,873747.0,0.0
40-64,male,0-9,university,1.0,after 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,14490.0,680525.0,0.0
26-39,male,10-19,university,1.0,before 2015,0.0,1.0,sedan,0.0,2.0,2.0,average,11270.0,882823.0,0.0
40-64,male,0-9,university,1.0,before 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,,815798.0,0.0
16-25,female,0-9,high school,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,average,28980.0,672128.0,0.0
26-39,female,10-19,high school,1.0,before 2015,1.0,0.0,sedan,1.0,0.0,0.0,below average,22540.0,303710.0,0.0
26-39,male,0-9,high school,0.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,average,27370.0,53399.0,1.0
65+,female,20-29,university,1.0,before 2015,1.0,1.0,sports car,3.0,1.0,0.0,above average,14490.0,16991.0,0.0
26-39,female,10-19,university,1.0,after 2015,1.0,0.0,sports car,2.0,0.0,0.0,above average,17710.0,595150.0,0.0
26-39,male,10-19,university,1.0,after 2015,1.0,0.0,sedan,0.0,1.0,0.0,above average,20930.0,721009.0,0.0
26-39,female,10-19,high school,1.0,before 2015,0.0,1.0,sedan,4.0,0.0,0.0,average,12880.0,123124.0,0.0
26-39,female,10-19,none,1.0,before 2015,0.0,1.0,sedan,0.0,1.0,0.0,above average,,77780.0,0.0
26-39,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,1.0,0.0,0.0,below average,11270.0,213270.0,0.0
26-39,female,10-19,none,0.0,before 2015,0.0,1.0,sports car,0.0,0.0,0.0,minmal,22540.0,847235.0,0.0
40-64,male,20-29,university,1.0,before 2015,1.0,1.0,sedan,2.0,0.0,7.0,above average,14490.0,62485.0,0.0
26-39,male,10-19,university,1.0,after 2015,1.0,0.0,sports car,3.0,1.0,2.0,above average,19320.0,4617.0,0.0
26-39,male,0-9,none,1.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,19320.0,309963.0,0.0
26-39,male,0-9,university,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,average,17710.0,238327.0,0.0
65+,female,0-9,high school,1.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,above average,17710.0,991847.0,1.0
26-39,female,10-19,high school,0.0,before 2015,0.0,0.0,sedan,1.0,0.0,1.0,above average,20930.0,700776.0,0.0
40-64,female,0-9,high school,1.0,after 2015,0.0,1.0,sedan,0.0,0.0,0.0,above average,16101.0,679434.0,0.0
16-25,female,0-9,none,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,19320.0,573931.0,1.0
16-25,male,0-9,high school,0.0,before 2015,0.0,0.0,sedan,0.0,0.0,0.0,minmal,25760.0,402116.0,1.0
65+,male,30+,high school,1.0,before 2015,1.0,1.0,sports car,1.0,0.0,4.0,above average,17710.0,458094.0,0.0
65+,male,20-29,high school,1.0,after 2015,1.0,1.0,sedan,4.0,0.0,5.0,above average,19320.0,652469.0,0.0
26-39,female,10-19,high school,0.0,before 2015,1.0,1.0,sedan,0.0,0.0,0.0,minmal,17710.0,164531.0,1.0
65+,female,30+,high school,1.0,after 2015,1.0,0.0,sedan,2.0,0.0,2.0,above average,17710.0,490750.0,0.0
26-39,female,10-19,high school,1.0,after 2015,1.0,1.0,sports car,0.0,0.0,0.0,above average,20930.0,512835.0,1.0
